age,male,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,lovedTracks,posts,playlists,shouts,binary,tenure,country,text
19,1,15,19.36363636,0.416666667,3,0,8678,10,0,1,39,0,69,1,aki92
26,0,12,27.27272727,0.6,3,0,13581,35,11,0,43,0,68,1,mmeknobs
21,1,18,23.72727273,0.333333333,9,0,15366,27,0,0,13,0,67,0,batpawn
23,1,20,28.72727273,0.866666667,6,0,16214,297,1,1,48,0,65,0,s129
20,1,14,28.81818182,0.833333333,1,0,18535,202,2,2,22,0,65,0,didry
24,1,13,22.18181818,0.538461539,3,0,21545,0,1,1,20,0,63,0,rafhajs
24,0,27,24.54545455,0.454545455,3,0,16660,40,0,1,12,0,61,1,aubreyinvisible
23,0,38,24.6969697,0.571428571,1,0,30284,21,2,1,62,0,60,1,prettydeathotel
31,1,15,29.18181818,0.727272727,9,0,4033,4,0,1,1,0,60,0,rikkertritalin
35,1,13,30.72727273,0.666666667,3,1,53002,70,1,1,162,0,59,0,midlife_crisis
29,0,16,28.90909091,0.714285714,10,0,712,19,0,1,5,0,59,0,ycefox
26,0,16,30.81818182,0.571428571,4,1,354,240,0,1,9,0,58,0,pinkyviolence
23,1,16,23.72727273,0.666666667,2,0,28961,93,0,1,5,0,58,0,ch3h
21,1,12,22.36363636,0.727272727,6,1,39667,0,0,0,26,0,57,1,porkandrice
30,1,30,28,0.807692308,8,1,9488,0,0,0,8,0,55,1,precurser
29,1,15,27.18181818,0.363636364,6,0,36788,68,1,0,22,0,55,1,markusvw
23,0,11,22.90909091,0.363636364,1,0,3988,2,0,1,7,0,55,0,wind_in_my_mind
33,0,22,32.54545455,1,6,3,8390,32,0,1,60,0,53,1,buebi
24,0,45,22.12121212,0.585365854,6,0,19154,2,0,1,9,0,53,0,sumotinho
18,0,16,19.45454546,0.615384615,5,0,31566,213,10,0,48,0,45,0,punkinacan
18,0,16,19,0.384615385,3,0,11680,0,0,0,23,0,41,0,sillymay
17,0,13,18.81818182,0.923076923,1,0,7664,79,0,0,10,0,40,0,youngdirtybitch
22,1,12,22,0.5,2,0,40992,5,0,0,10,0,36,1,beartist
23,1,13,21.36363636,0.75,1,0,25772,77,0,0,1,0,33,0,kaufwenigerein
21,1,13,20.54545455,0.454545455,4,0,27397,49,0,0,8,0,32,1,systemoftool
22,0,15,22.18181818,0.384615385,4,0,5344,31,0,1,10,0,31,0,kopczyczka
16,1,13,17,0.6,2,0,8563,247,0,0,4,0,21,1,myhottalent
21,1,11,19.63636364,0.636363636,1,0,1765,13,0,0,4,0,20,0,ander_soares
35,1,14,33.90909091,0.642857143,4,2,73298,27,0,1,3,1,34,1,brotherlenny
22,0,42,23.51515152,0.4,14,3,1952,24,0,0,31,0,55,0,stock_syndrome
21,1,26,21.45454546,0.807692308,2,0,16256,40,1,2,39,0,45,0,diasslo
20,1,18,20.27272727,0.666666667,1,0,78046,72,1,0,30,0,38,1,prof-chaos
25,0,13,28.54545455,0.769230769,5,0,2205,70,0,1,17,0,39,0,nixien
20,1,15,25.54545455,0.833333333,7,0,21344,62,0,0,6,0,36,1,skit2
28,0,15,25.18181818,0.642857143,3,0,852,3,0,2,11,0,39,0,tormentor82
24,0,11,23.81818182,0.3,1,0,1847,23,0,0,3,0,35,0,depi_riikka
19,1,42,20.15151515,0.583333333,5,1,38119,108,0,1,108,0,49,0,czyde
23,1,19,25.54545455,0.733333333,2,0,28518,313,0,1,8,0,30,0,dukkookim
23,0,40,23.81818182,0.545454546,5,1,94502,490,34,2,529,1,80,0,schildpaddo
27,1,15,23,0.5,1,0,61088,8,0,1,28,0,79,0,rockristao
23,0,14,26,0.615384615,1,0,4532,317,0,0,6,0,76,0,halie_aniel
27,1,16,26.18181818,0.5,5,1,26881,196,0,1,10,0,72,1,scatterrheartt
22,0,13,24.36363636,0.818181818,3,0,10365,0,0,0,70,0,47,0,nazya
20,1,13,21,0.846153846,2,0,17141,2,0,0,21,0,24,1,nukularexperte
23,1,17,22.18181818,0.785714286,8,1,82349,377,0,0,5,0,55,1,sync0pe
35,1,27,24,0.125,10,0,1526,11,1,1,24,1,49,1,jonnykid
21,0,24,20.63636364,0.5,4,0,10271,66,0,0,22,0,53,0,robakolak
24,1,33,23.5,0.551724138,6,0,12244,48,7,1,1,0,45,0,witalij_
25,0,14,21.27272727,0.333333333,5,0,11673,44,0,0,19,0,22,0,mademoiselle__v
35,1,21,29.27272727,0.857142857,4,1,6418,376,4,1,4,0,50,1,punklrokk
23,0,19,23,0.666666667,5,0,7899,166,0,2,8,0,49,1,littlejuan
17,0,15,18.81818182,0.230769231,3,0,15999,49,2,0,11,0,39,0,veerax
25,1,14,27.09090909,0.636363636,2,0,79699,0,7,0,8,0,79,1,awesomemcawesom
21,1,17,23.45454546,0.733333333,5,1,30624,1,3,1,4,0,73,1,byooki
29,0,14,28.09090909,0.727272727,2,0,19965,44,10,1,18,0,73,0,nenuial
22,0,14,24.36363636,0.769230769,3,0,17612,85,0,0,8,0,73,1,brainstem
22,0,13,24.81818182,0.727272727,3,0,11069,1,0,0,6,0,72,1,frausilly
25,1,17,26.27272727,0.846153846,2,0,39148,77,37,1,32,0,68,1,harold_shipman
30,1,15,19.54545455,0.916666667,3,0,18604,532,0,3,15,0,68,0,gto81
23,0,15,23.63636364,0.230769231,5,1,97481,5,4,1,114,0,67,1,treemarquee
21,1,12,22,0.636363636,1,0,40977,0,2,1,9,0,63,1,conman265
20,0,15,22,0.636363636,1,0,24852,391,6,1,67,0,56,1,tinchen211
35,1,19,31.90909091,0.909090909,2,1,48261,1308,0,1,10,1,56,0,verdefm
21,1,23,21.04545455,0.652173913,4,0,34572,255,1,0,12,1,55,1,yero2115
21,0,13,21.45454546,0.461538462,2,0,8957,10,0,1,12,0,52,0,ezgikapoglu
24,1,12,23.90909091,0.7,3,1,31235,0,0,1,7,0,51,0,joaopires51
15,1,15,16.27272727,0.769230769,2,0,36455,0,0,0,47,0,46,0,rockfreakk
24,1,12,24.27272727,0.272727273,2,0,37889,0,0,1,4,0,44,0,ed00011
24,0,14,25.63636364,1,6,0,15338,31,0,2,2,0,44,0,lasubcomandanta
19,0,13,18.90909091,0.416666667,5,0,5055,10,0,0,32,0,43,0,mishaoo
19,1,12,21.36363636,0.75,2,1,48906,219,0,0,19,0,38,1,zero_highnote
28,0,13,35,1,9,1,0,0,0,0,6,0,38,0,dennis8206
19,0,14,25.81818182,0.909090909,7,1,3326,77,0,0,2,0,37,0,ewelinkat
19,1,16,19.72727273,0.692307692,1,0,11439,255,12,1,25,0,36,1,stuay
20,1,13,22.63636364,0.25,1,0,16592,21,0,1,27,0,33,0,ifar17
24,1,16,25.27272727,0.5,2,0,7980,10,0,0,48,0,32,0,zborr
22,0,19,21.18181818,0.583333333,1,0,9608,42,0,0,31,0,31,1,s_dax
21,0,15,21.72727273,0.916666667,2,0,23438,946,0,0,0,0,24,1,xjunebug
23,1,15,22.72727273,0.818181818,5,1,136643,8,0,1,15,0,49,0,fadetodarkness
39,1,19,29,0.705882353,2,1,14870,425,0,4,1,0,69,1,darknight247
18,1,33,18.18181818,0.387096774,3,0,50521,35,0,0,15,0,42,0,unj69
32,1,16,26,0.571428571,6,0,9402,1,39,1,52,0,54,0,ladoescurodalua
29,1,14,29,0.818181818,5,1,57873,365,0,1,4,0,57,1,bighairyandy
34,0,15,33.09090909,0.933333333,5,1,4712,112,0,2,3,0,34,1,oezz
33,1,17,28.54545455,0.333333333,5,1,29180,351,0,0,3,0,66,0,zoominghudson
22,1,20,24,0.625,2,0,53216,39,0,1,7,0,55,0,lutatane
20,0,13,21.18181818,0.833333333,3,0,17343,110,5,1,227,0,45,0,lucretiaeveline
26,1,40,28.51515152,0.714285714,8,2,11445,7,30,1,46,0,61,0,trendsuicide
14,0,15,18.18181818,0.142857143,8,0,14911,73,3,0,24,0,21,0,mala97
20,1,11,20.18181818,0.5,1,0,16270,9,0,0,5,0,15,0,pulsar_musical
21,0,14,20.36363636,0.166666667,1,0,14829,73,0,1,28,0,36,0,sysunia1412
14,1,13,16.09090909,0.833333333,4,0,30887,1626,1,1,21,0,27,0,piekarz1997
27,1,40,23,0.228571429,9,1,19106,124,0,1,20,0,24,0,thiagonakff
30,1,28,31.09090909,0.48,4,3,8134,20,2,1,20,0,64,1,trevor31u
24,1,34,21.59090909,0.6,9,1,90695,574,0,0,150,0,62,1,ghuzdan
19,0,29,24.13636364,0.833333333,8,0,24289,2,0,1,43,0,51,0,lostserena
29,1,45,29.72727273,0.730769231,6,5,28636,214,0,1,41,0,68,0,froskeanders
25,0,14,24.18181818,0.5,1,0,12288,1,0,0,16,0,56,1,jacpassedout
32,1,56,28.09090909,0.265306122,6,2,3514,34,0,1,21,0,47,0,koridor
19,1,12,19.45454546,0.3,8,0,5148,24,0,1,4,0,44,0,efernus
17,1,13,18.45454546,0.75,7,0,10204,61,0,0,6,0,13,0,pfmunist
28,1,18,29.90909091,0.307692308,5,0,21426,349,0,1,3,1,84,1,yoshitsune
27,0,13,26.90909091,0.222222222,4,1,310,9,0,0,0,0,63,0,cybermancy
33,0,20,29.81818182,0.666666667,11,0,12109,350,2,1,19,0,53,0,mi6le_
25,0,15,24.36363636,0.727272727,5,0,11294,147,0,0,4,0,41,0,aniss2
23,0,15,25.18181818,1,8,2,12768,10,2,1,14,0,79,1,queenmisery
27,1,22,26,0.538461539,6,0,48374,20,10,1,6,0,76,0,poromenos
31,1,15,23.09090909,0.714285714,7,0,25683,313,2,3,18,0,64,0,kunzite
24,0,15,24.72727273,0.692307692,2,0,15661,26,0,1,89,0,57,0,czaaarownicaaa
23,0,14,23.18181818,0.461538462,4,0,72669,19,0,1,22,0,56,1,daughteralice
22,0,15,22.36363636,0.727272727,4,0,4600,33,4,1,60,0,56,0,nanek89
30,1,18,26.54545455,0.615384615,5,0,4148,16,0,1,22,0,53,0,hellbounder
23,1,12,23.27272727,0.416666667,2,0,15078,6,0,1,2,0,46,1,usctrojan105
28,1,15,29.36363636,0.916666667,6,0,5224,0,0,1,21,0,44,0,eltraveler
21,1,12,21.90909091,0.5,1,0,53333,65,0,1,15,0,42,1,edguy90
27,0,14,28.81818182,0.923076923,4,2,2665,1159,0,17,6,0,39,0,ozacr
21,1,18,21.09090909,0.666666667,7,1,38310,1085,1,0,12,0,37,1,souljacow
18,0,12,20.81818182,0.909090909,1,0,23129,33,0,0,6,0,36,0,tooska16
22,0,17,23.18181818,0.545454546,2,0,725,63,0,1,9,0,23,0,body_snatchers
18,0,12,18.09090909,0.272727273,1,0,566,28,0,0,4,0,20,0,julsonkulson
22,0,16,21.54545455,0.5,5,0,42904,51,0,0,15,0,42,0,crixcat
58,1,44,41,0.314285714,23,9,7169,35,0,1,18,1,33,1,yanmanpl
18,1,14,18.54545455,0.307692308,7,0,46300,538,0,1,19,0,27,0,drak93
21,0,37,25.27272727,0.838709677,13,2,22373,27,0,1,49,1,41,0,cryyystal
18,1,15,18.09090909,0.769230769,3,0,7289,184,0,1,40,0,7,0,artymur
40,1,22,29.18181818,0,4,1,1101,0,0,0,2,0,51,0,ewasted
23,1,12,23.18181818,0.909090909,9,0,28748,0,3,0,16,0,56,0,kriegkorp
22,1,15,22.45454546,0.866666667,7,0,41987,266,0,0,10,0,25,1,iwrestledabeard
20,0,13,30.54545455,0.6,4,0,21636,82,0,1,8,0,83,1,metaphobe
24,1,13,25.72727273,0.769230769,5,0,26293,0,0,1,0,0,40,0,bigwigexe
29,0,16,29,0.666666667,4,1,8865,5,1,0,16,0,72,0,gljivoink
20,0,13,21.72727273,0.818181818,1,0,3314,0,0,0,1,0,27,0,happysunshine_
24,0,16,27.54545455,0.818181818,6,0,14040,351,1,0,5,1,60,0,makcysia
31,0,20,30.81818182,0.733333333,4,1,36110,11,1,1,8,1,81,0,juliawarring
26,1,14,25.27272727,0.769230769,1,1,74485,111,1,0,32,0,81,1,scott-a_t_g
43,1,12,28,0.333333333,1,1,16547,76,0,1,4,0,61,0,ikieh
26,1,25,23.09090909,1,2,0,13801,125,0,1,1,0,27,0,mrlash
20,0,14,27.27272727,0.75,7,0,27360,530,4,0,28,0,21,1,littlewolfer
21,1,30,27.68181818,0.692307692,14,3,14294,134,1,0,62,1,24,1,crayalan
19,1,34,19.59259259,0.517241379,14,0,11732,13,0,0,2,0,32,1,louisshortt
24,1,32,22.64285714,0.517241379,7,0,1080,19,7,1,42,0,61,0,llkyoll
23,1,112,22.14444444,0.606060606,10,1,180266,34,0,0,33,0,78,1,anofxi10
33,0,71,32.19230769,0.534482759,4,4,8251,5,0,1,8,0,71,1,andytai
22,0,83,22.78787879,0.736842105,19,2,39851,556,0,0,5,1,37,0,liquid_squirrel
22,1,76,22.66,0.363636364,8,1,31223,114,0,1,203,0,31,1,johntayloris
18,0,37,19.37931035,0.193548387,13,0,27236,65,0,0,8,1,24,0,frozen_senses
22,1,20,22.625,0.764705882,7,0,15709,56,0,1,2,0,48,0,dajuko
23,1,45,23.60526316,0.675,8,2,9631,250,0,0,40,0,12,0,nyaricus
22,1,60,21.65957447,0.26,15,5,61738,79,14,0,0,0,29,0,lelouch89
24,1,66,24.40384615,0.158730159,15,2,41167,61,5,1,120,0,43,0,sinasiefendi
23,1,108,22.8172043,0.397959184,9,4,72578,522,4,0,2147,0,65,0,digeme
21,0,64,20.95918367,0.172413793,13,0,9804,907,0,0,13,0,76,1,ix3caughtfire
22,1,46,21.03030303,0.756097561,6,0,8572,16,0,0,11,0,13,0,smockey-
19,1,602,19.66267465,0.580530974,58,6,36622,87,2,2,379,0,35,0,deiivid_
21,0,90,19.90540541,0.683544304,34,2,90913,30,0,1,196,0,22,1,ashrique
19,1,611,20.5268595,0.699815838,67,5,79515,3341,107,3,2572,0,36,0,shockfierce
20,0,20,20.2,0.5,9,0,42786,128,0,0,2,0,44,0,xenia52
20,1,23,20.2,0.684210526,7,0,76520,22,0,1,21,0,66,0,aejt
31,1,15,27.07142857,0.571428571,8,0,4679,221,0,3,3,0,28,1,acidclash79
16,1,12,16.7,0.818181818,2,0,17684,62,0,0,5,0,16,0,jottospl
26,1,227,21.7712766,0.876847291,39,4,91419,965,0,1,293,1,65,0,liyoh
26,1,24,26.88235294,0.5,5,0,17591,4,0,0,12,1,36,0,hermit_
22,1,67,20.61016949,0.015625,15,0,1811,183,0,1,38,0,34,0,ricko_rodriguez
22,0,62,23.31372549,0.563636364,15,0,18649,40,0,1,53,0,29,0,accountclosed
19,0,34,19.59259259,0.387096774,2,0,18195,114,0,0,33,0,50,0,hanah_
22,0,166,23.53472222,0.924050633,13,2,49425,25,0,1,195,0,30,0,michancholatta
22,1,85,21.64615385,0.75,6,1,22566,57,0,0,46,0,35,0,luishnrqqq
22,0,25,26.42105263,0.625,6,1,18727,113,0,0,5,0,26,1,mastrrr
21,0,61,24.79166667,0.745454546,8,1,4428,44,0,1,33,0,69,0,stickylips_
18,1,66,18.91666667,0.56,7,1,57019,778,11,0,131,0,45,0,corny14
21,1,87,21.04109589,0.670731707,5,0,19879,70,0,1,56,0,56,0,gilsouza
20,0,38,20.96774194,0.393939394,8,0,22818,202,2,1,43,0,49,0,walecplonie
28,0,105,27.30864198,0.761363636,24,2,56540,17,0,1,21,0,95,1,seraphimic
22,1,61,22.18367347,0.618181818,4,5,140681,1010,0,2,98,1,56,0,emendelski
24,0,190,21.96527778,0.165644172,17,2,10978,36,1,0,9,0,65,1,poisonousdreams
26,0,58,26.7173913,0.811320755,15,7,19318,172,26,0,134,0,32,0,melodyoflife
17,0,222,19.38461539,0.657004831,34,2,15190,318,0,2,49,0,28,1,sorightsowrong
15,1,104,20.85365854,0.755555556,23,1,7173,91,0,0,1193,0,26,0,ashun43
22,1,51,21.27027027,0.604651163,2,1,34308,13,1,1,336,0,61,0,souly17
26,1,53,26.21621622,0.585365854,11,1,32212,12,8,0,29,0,80,1,capt_kangaroo
16,0,59,18.69565217,0.927272727,10,2,4363,272,0,1,33,0,25,1,capemaybe22
19,1,75,18.8358209,0.630136986,20,1,101180,460,1,1,534,0,31,1,vengadoroscuro
14,0,64,16.52,0.064516129,7,0,3789,334,0,0,698,0,13,0,winterqueenx3
32,1,71,28.42553192,0.453125,14,3,138711,834,5,1,9,1,73,0,killadore
25,1,34,24.79166667,0.322580645,11,1,22124,176,2,1,150,0,67,0,yawmindeejay
23,0,41,23.47826087,0.53125,5,0,50019,14,0,1,30,0,59,1,iamaspylady
28,1,92,24.45833333,0.397435897,13,2,36032,321,0,1,104,0,62,0,jackpidwell
22,0,61,24.74358974,0.588235294,16,1,9998,297,7,1,90,0,54,0,panda-s
18,1,78,21.98412698,0.814285714,12,0,109649,0,17,1,317,0,59,1,_catalyst_
26,1,86,20.71428571,0.367088608,18,0,18169,199,0,0,9,0,31,1,heybren22
19,1,12,19.55555556,0.727272727,1,0,19792,507,0,0,2,0,10,1,sturmgeist92
20,0,178,19.73484849,0.416149068,35,5,25157,405,5,0,311,0,16,0,warhols_muse
22,1,316,19.22727273,0.642857143,38,10,817290,92,38,25,2,1,15,0,fullmettall
24,0,112,21.17441861,0.237113402,26,0,29995,0,0,0,57,1,29,0,pilgrim_alice
34,1,147,25.46938776,0.841666667,19,8,25720,283,772,3,197,0,86,1,emo_bastard
27,0,44,26.03846154,0.58974359,17,1,35481,595,4,1,33,0,66,1,loumon123
20,0,19,18.5,0.058823529,1,0,26146,179,1,0,0,1,45,0,caaarine
24,0,42,28.69230769,0.866666667,4,0,4224,0,0,0,47,0,44,0,tqdastranquila
19,0,31,21,0.888888889,14,1,14296,112,0,0,26,0,13,1,perfect_disease
20,1,80,22.5,0.835820896,20,3,71093,309,33,1,393,0,58,0,envisaomdoden
30,0,38,33.61538462,0.931034483,18,1,2712,89,0,0,5,0,75,0,tienns
20,1,49,23.34615385,0.857142857,14,2,50577,76,24,2,153,1,49,1,fickdieuhrzeit
26,1,29,26.96153846,0.740740741,2,1,10434,7,0,1,40,0,57,0,huntsman
24,0,34,24.65384615,0.391304348,3,0,38022,152,2,0,9,0,77,1,cacahuate
27,1,39,27.69230769,0.71875,8,2,23839,12,0,2,6,0,51,0,lazybwoy
22,0,68,25.63461539,0.684210526,14,1,50627,9,17,0,164,0,73,1,grandiose__
19,0,32,20.61538462,0.413793103,4,0,42529,25,0,1,100,0,57,0,kasku
19,1,85,18.84615385,0.316455696,19,0,31152,161,0,0,148,0,32,0,henrikescp
22,1,127,22.90384615,0.708333333,16,1,7122,0,53,1,296,0,70,0,_rip_
19,0,33,22.34615385,0.103448276,7,1,29317,12,33,1,125,0,61,0,lizzarsenic
19,1,30,20.88461539,0.555555556,1,0,19683,114,0,0,36,0,37,0,jajopl
19,0,33,19.88461539,0.733333333,3,0,1017,9,0,1,3,0,53,0,nipop
21,1,30,22.11538462,0.28,6,0,14416,23,0,0,16,0,57,0,guarilaque
22,1,71,21.90384615,0.379310345,9,0,54840,37,0,0,0,0,49,0,mr_pan_x
18,0,32,24.34615385,0.32,16,0,1403,9,0,1,56,0,37,0,skinner_s
18,1,13,17.76923077,0.538461539,2,0,16382,19,0,0,5,0,12,0,caio_cesar90
23,0,55,27.65217391,0.754716981,3,0,25220,33,0,1,5,0,66,1,foxxylady
25,1,24,22.65,0.714285714,4,0,51748,0,1,0,24,0,71,1,devook
20,0,37,22.33333333,0.852941177,7,0,39967,6,0,2,207,0,67,1,chuckykid
24,0,310,23.45045045,0.409482759,35,6,106292,1708,15,0,255,0,81,0,aufachse
24,1,146,23.12820513,0.323308271,14,1,84499,1907,7,1,145,1,75,1,c0rvax
20,1,65,19.25,0.618181818,19,0,32739,6,0,0,50,0,23,0,mrdrunk_
29,0,74,29.30357143,0.473684211,14,2,13409,41,1,0,132,0,63,0,kerozeena
19,1,27,18.90476191,0.166666667,7,0,27015,63,0,1,22,0,34,0,djszyms11
22,0,31,23.36363636,0.793103448,6,0,10913,0,0,0,5,0,42,0,babidaf
19,0,24,21.90476191,0.565217391,4,0,8978,119,1,0,7,0,29,1,ba_cha_ta
24,0,23,31.5625,0.947368421,9,1,2287,120,0,2,8,0,47,0,iffeto
25,0,18,27.5625,0.823529412,2,0,5947,17,0,1,5,0,54,1,yay4tay
20,1,53,21,0.604166667,8,0,24989,625,4,0,8,0,30,0,arielproszek
22,1,56,22.80487805,0.47826087,8,0,30051,22,0,1,3,0,67,0,hitsuke
21,1,50,21.3902439,0.465116279,13,0,185329,0,1,1,56,0,61,1,dsaturate
28,1,59,27.43902439,0.755102041,12,1,89779,332,1,5,107,0,72,0,larsz
15,0,46,23.14634146,0.386363636,24,1,24065,740,41,0,51,0,31,1,pwahahaha
20,1,51,19.58536585,0.47826087,3,0,62086,118,0,0,43,0,36,0,zolwikkg
24,1,51,25.38235294,0.644444444,20,4,8374,153,6,1,119,0,34,0,ami_sticky
24,0,194,27.83561644,0.852760736,39,4,149466,28,5,1,394,0,64,0,arouse
20,0,22,20.82352941,0.578947368,7,0,970,46,0,1,7,0,34,0,jeffs_airplane
20,1,24,19.44444444,0.363636364,2,0,27976,57,0,0,24,0,39,1,jarvis0819
20,1,22,23.82352941,0.736842105,8,0,87569,402,0,0,14,0,25,1,sonicspeed500
23,0,74,23.71428571,0.75,9,2,29613,99,29,0,989,0,53,0,evchee
19,1,10,19.14285714,0.714285714,1,0,40995,0,0,1,14,0,50,0,andreframil
32,0,98,32.33928571,0.871428571,19,7,19441,1071,0,1,52,0,56,0,e-lisa
19,0,13,19.125,0.384615385,2,0,11890,29,0,0,18,0,35,1,keenonkatie
21,1,187,21.16374269,0.438202247,12,1,217399,0,420,0,71,0,68,1,cs-wolves
19,0,628,21.68897638,0.565905097,38,26,16294,237,0,1,1264,0,42,0,rebekasamyrra
19,0,74,20.72222222,0.416666667,14,0,79227,128,0,1,67,0,58,0,anfkis
21,1,96,22.42253521,0.825,11,1,24013,339,0,1,127,0,57,0,cow_bwoy
19,1,31,19.61538462,0.481481482,7,0,26190,104,0,1,81,0,47,0,foxiss
17,1,321,19.82307692,0.579661017,33,3,60983,236,26,1,880,0,41,0,andre-portillo
23,0,64,21.97826087,0.294117647,12,0,37620,418,3,1,252,0,41,0,agentkasabrina
22,0,39,21.12903226,0.878787879,7,1,1714,406,0,0,12,0,61,0,calla89
24,1,86,21.37142857,0.475,10,0,25630,92,0,0,38,1,46,0,drumm3r
21,1,91,21.92,0.605633803,11,1,101205,117,0,1,108,0,38,1,coneill52
20,0,470,21.50273224,0.891203704,41,1,29148,0,3,0,10,1,35,0,anna--core
17,0,129,18.71962617,0.643478261,14,1,72457,25,0,0,143,0,35,1,epicnata
16,0,112,19.92631579,0.382352941,25,0,2874,85,1,1,66,0,30,0,kristi_autumn
18,1,75,21.13114754,0.671428571,18,1,25757,280,0,0,26,0,22,0,felipeoliboni
23,1,35,22.3,0.5625,7,0,86324,28,46,0,258,0,41,0,elomartiniasty
28,0,27,30.93333333,0.722222222,2,0,79121,222,1,1,19,0,81,1,ifothelawon
23,1,21,24.33333333,0.8,9,2,28191,105,0,1,79,1,47,0,duorre
16,1,23,18.53333333,0.789473684,8,0,72059,589,81,0,86,0,19,0,twizlol
25,0,7,22.66666667,0.571428571,3,0,970,8,0,0,0,1,9,0,mantispony
27,1,6,26.6,0.4,2,0,59164,23,18,0,7,0,86,1,chrishardie
23,1,16,23.53333333,0.785714286,2,0,24731,8,0,0,20,0,63,0,kezist
28,1,32,27.46666667,0.545454546,13,1,27599,152,0,5,6,1,39,0,trashzumi
27,1,27,24.66666667,0.666666667,10,0,26803,0,1,0,52,0,45,1,chrisc_23
24,0,20,25.93333333,0.5,3,1,12322,18,0,0,10,0,34,0,nildrohain
18,0,23,19.93333333,0.611111111,5,0,11823,47,0,0,40,0,25,1,annawantsariot
15,0,19,16.46666667,0.25,3,0,4173,83,1,0,35,0,19,1,beni__
22,1,21,21,0.45,4,0,25158,141,0,0,1,0,27,0,pepelopez89
25,0,19,18.53333333,0.352941177,8,0,3209,573,67,2,24,0,40,1,mizolec
25,0,19,23.66666667,0.5,6,0,3551,0,0,0,3,0,38,0,aida_vi
27,1,19,29,0.470588235,6,0,33629,12,0,0,8,0,61,0,the_west
18,1,18,19.26666667,1,2,1,6654,0,0,1,8,0,41,0,mmkej
20,0,34,22.8,0.741935484,10,3,17845,12,0,0,76,0,34,0,hollbop
24,0,40,27.26666667,0.810810811,11,2,13400,1194,0,1,72,0,35,0,daialvarado
23,0,19,22.86666667,0.705882353,10,3,64229,24,19,0,57,0,43,0,quick_fixes
22,0,34,23.7,0.666666667,3,1,27179,96,0,1,16,0,40,1,lisemietzekatze
23,1,18,24.33333333,0.777777778,3,1,15589,64,0,0,10,0,47,0,matheuschagas
24,0,23,24.2,0.714285714,9,0,42574,298,0,0,40,0,40,0,dr_rb
23,1,21,25.73333333,0.666666667,11,0,97152,410,1,1,22,0,81,0,olddirtybastard
24,1,19,21.46666667,0.5,2,0,78310,1,0,0,27,0,39,0,bezaooo
18,0,15,21.6,0.846153846,3,0,4926,219,0,1,13,0,28,0,ligiapfonseca
20,0,20,22.66666667,0.947368421,8,0,7826,15,0,1,14,0,27,0,la_chica_rapida
32,1,20,28.13333333,0.666666667,3,0,70660,33,0,1,7,0,69,0,koz_an_
17,0,15,18.6,0.4,3,0,132,49,0,1,3,0,8,0,kloe_arctica
28,0,44,28.16666667,0.710526316,11,0,14902,258,4,1,743,0,71,1,rec_valid
17,0,21,19.46666667,0.5,8,0,2345,0,0,0,6,0,17,0,dufromagee
24,1,34,24.26666667,0.75,10,1,97635,179,15,2,19,0,56,0,kane42
28,0,23,29.73333333,0.666666667,2,0,940,50,0,1,25,0,57,0,_kiras_
20,1,18,20.4,0.8,4,0,782,11,0,0,7,0,17,1,svart91
31,1,24,31.06666667,0.823529412,5,0,54040,64,0,0,17,0,93,0,ruairif
23,0,23,24.33333333,0.928571429,7,0,76480,8,1,0,9,0,89,0,quazaplat
20,0,20,21.2,0.52631579,4,0,39421,0,0,1,60,0,71,1,dasistkunst
30,1,20,26.06666667,0.111111111,13,0,18422,54,0,1,7,0,66,0,pelofanta
24,1,18,23.4,0.642857143,5,0,21557,19,0,1,37,0,65,0,sophistications
22,0,19,25.2,0.888888889,2,0,3278,1,1,1,12,0,63,1,hhhannahhh
21,1,20,21.66666667,0.647058824,4,0,48856,16,0,0,65,0,53,0,snikcers
21,1,19,20.93333333,0.882352941,5,0,37861,118,3,1,17,0,45,0,a1mar
23,1,18,23.2,0.866666667,6,0,10264,48,0,1,18,0,39,0,sanodemente
24,1,20,23.8,0.5,4,1,61888,143,0,1,3,0,38,0,chiporchuk
17,0,23,16.73333333,0.45,1,0,8047,0,0,0,1,0,33,0,ezhidze
21,1,18,23,0.8125,5,1,400,0,0,0,8,0,30,0,amaru_ixe
21,0,17,22.66666667,0.5,7,0,12711,288,0,2,15,0,47,0,abra44
24,1,109,23.74666667,0.684210526,13,3,41012,32,9,1,143,0,68,1,toastman69
17,1,20,20.13333333,0.722222222,1,0,37039,1430,1249,0,51,0,27,0,shofman
24,1,21,24.46666667,0.684210526,5,0,16877,38,2,0,36,1,60,0,m4r14n
19,1,56,21.02222222,0.547169811,14,1,64044,20,0,0,35,0,31,1,kamminzada
20,1,13,19.6,0.7,2,0,15420,118,0,0,16,0,18,0,alive91
26,1,21,23.46666667,0.722222222,5,0,42090,0,0,1,7,0,56,0,arturrs
23,1,33,22.83333333,0.933333333,15,1,38288,4237,72,1,146,1,54,1,jin33025
16,0,34,19.63333333,0.75,5,0,4293,12,0,1,48,0,26,0,leeka2
42,1,26,24.33333333,0.5625,6,1,87001,0,38,0,42,0,84,0,morbiuz
28,1,23,26.2,0.866666667,3,0,43794,20,0,0,13,1,74,0,majiku_sensei
30,1,21,28.8,0.533333333,4,0,19248,77,0,1,16,1,71,1,whatthehellbbq
