Index,Seas_Ep,Season,Episode,Episode_Title,Character,Word_Count,Release_date,Duration,Rating,Writer_1,Writer_2,Director,US_Viewers,rate,rate_aud
19214,S2E6,2,6,The Old Gods and the New,Spice King,29,5/6/2012,54,9.1,George R.R. Martin,David Benioff,David Nutter,3.9,100.0,96.0
19215,S2E7,2,7,A Man Without Honor,Jaime Lannister,33,5/13/2012,56,8.9,George R.R. Martin,David Benioff,David Nutter,3.7,96.0,96.0
19216,S2E8,2,8,The Prince of Winterfell,Cersei Lannister,7,5/20/2012,54,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
19217,S2E9,2,9,Blackwater,Stannis Baratheon Soldier #1,5,5/27/2012,55,9.7,George R.R. Martin,David Benioff,Neil Marshall,3.4,100.0,96.0
19218,S2E10,2,10,Valar Morghulis,Maester Luwin,29,6/3/2012,64,9.4,George R.R. Martin,David Benioff,Alan Taylor,4.2,92.0,96.0
19219,S3E1,3,1,Valar Dohaeris,Orphan Kid,6,3/31/2013,55,8.8,George R.R. Martin,David Benioff,Daniel Minahan,4.4,98.0,97.0
19220,S3E2,3,2,"Dark Wings, Dark Words",Arya Stark,2,4/7/2013,56,8.6,George R.R. Martin,David Benioff,Daniel Minahan,4.3,89.0,97.0
19221,S3E3,3,3,Walk of Punishment,Tyrion Lannister,2,4/14/2013,56,8.9,George R.R. Martin,David Benioff,David Benioff,4.7,92.0,97.0
19222,S3E4,3,4,And Now His Watch Is Ended,Karl Tanner,23,4/21/2013,53,9.6,George R.R. Martin,David Benioff,Alex Graves,4.9,100.0,97.0
19223,S3E5,3,5,Kissed by Fire,Davos Seaworth,15,4/28/2013,57,9.0,George R.R. Martin,David Benioff,Alex Graves,5.4,100.0,97.0
19224,S3E6,3,6,The Climb,Tyrion Lannister,29,5/5/2013,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,5.5,83.0,97.0
19225,S3E7,3,7,The Bear and the Maiden Fair,Theon Greyjoy,6,5/12/2013,58,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,4.8,77.0,97.0
19226,S3E8,3,8,Second Sons,Gilly,6,5/19/2013,56,9.0,George R.R. Martin,David Benioff,Michelle MacLaren,5.1,97.0,97.0
19227,S3E9,3,9,The Rains of Castamere,Catelyn Stark,22,6/2/2013,51,9.9,George R.R. Martin,David Benioff,David Nutter,5.2,100.0,97.0
19228,S3E10,3,10,Mhysa,Sandor Clegane,12,6/9/2013,63,9.2,George R.R. Martin,David Benioff,David Nutter,5.4,100.0,97.0
19229,S4E1,4,1,Two Swords,Jon Snow,70,4/6/2014,58,9.1,George R.R. Martin,David Benioff,D.B. Weiss,6.6,95.0,97.0
19230,S4E2,4,2,The Lion and the Rose,Margaery Tyrell,9,4/13/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,6.3,100.0,97.0
19231,S4E3,4,3,Breaker of Chains,Tywin Lannister,4,4/20/2014,57,8.9,George R.R. Martin,David Benioff,Alex Graves,6.6,96.0,97.0
19232,S4E4,4,4,Oathkeeper,Meera Reed,7,4/27/2014,55,8.8,George R.R. Martin,David Benioff,Michelle MacLaren,7.0,96.0,97.0
19233,S4E5,4,5,First of His Name,Brienne of Tarth,7,5/4/2014,53,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,7.2,98.0,97.0
19234,S4E6,4,6,The Laws of Gods and Men,Shae,2,5/11/2014,51,9.7,George R.R. Martin,David Benioff,Alik Sakharov,6.4,96.0,97.0
19235,S4E7,4,7,Mockingbird,Oberyn Martell,13,5/18/2014,51,9.1,George R.R. Martin,David Benioff,Alik Sakharov,7.2,100.0,97.0
19236,S4E8,4,8,The Mountain and the Viper,Jaime Lannister,11,6/1/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,7.2,96.0,97.0
19237,S4E9,4,9,The Watchers on the Wall,,,6/8/2014,51,9.6,George R.R. Martin,David Benioff,Neil Marshall,7.0,94.0,97.0
19238,S4E10,4,10,The Children,Podrick Payne,5,6/15/2014,65,9.7,George R.R. Martin,David Benioff,Alex Graves,7.1,98.0,97.0
19239,S5E1,5,1,The Wars to Come,Daario Naharis,99,4/12/2015,53,8.5,George R.R. Martin,David Benioff,Michael Slovis,8.0,96.0,90.0
19240,S5E2,5,2,The House of Black and White,Samwell Tarly,18,4/19/2015,56,8.5,George R.R. Martin,David Benioff,Michael Slovis,6.8,96.0,90.0
19241,S5E3,5,3,High Sparrow,Cersei Lannister,77,4/26/2015,60,8.5,George R.R. Martin,David Benioff,Mark Mylod,6.7,100.0,90.0
19242,S5E4,5,4,Sons of the Harpy,Jorah Mormont,7,5/3/2015,51,8.7,George R.R. Martin,David Benioff,Mark Mylod,6.8,96.0,90.0
19243,S5E5,5,5,Kill the Boy,Jorah Mormont,2,5/10/2015,57,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,6.6,96.0,90.0
19244,S5E6,5,6,"Unbowed, Unbent, Unbroken",Olyvar,17,5/17/2015,54,8.0,George R.R. Martin,David Benioff,Jeremy Podeswa,6.2,54.0,90.0
19245,S5E7,5,7,The Gift,Yezzan Zo Qaggaz,8,5/24/2015,59,9.0,George R.R. Martin,David Benioff,Miguel Sapochnik,5.4,83.0,90.0
19246,S5E8,5,8,Hardhome,Wildling Man #4,2,5/31/2015,61,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.0,100.0,90.0
19247,S5E9,5,9,The Dance of Dragons,,,6/7/2015,52,9.5,George R.R. Martin,David Benioff,David Nutter,7.1,83.0,90.0
19248,S5E10,5,10,Mother's Mercy,,,6/14/2015,60,9.1,George R.R. Martin,David Benioff,David Nutter,8.1,92.0,90.0
19249,S6E1,6,1,The Red Woman,,,4/24/2016,50,8.5,George R.R. Martin,David Benioff,Jeremy Podeswa,7.9,86.0,93.0
19250,S6E2,6,2,Home,,,5/1/2016,54,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,7.3,87.0,93.0
19251,S6E3,6,3,Oathbreaker,,,5/8/2016,52,8.7,George R.R. Martin,David Benioff,Daniel Sackheim,7.3,87.0,93.0
19252,S6E4,6,4,Book of the Stranger,Cersei Lannister,2,5/15/2016,59,9.1,George R.R. Martin,David Benioff,Daniel Sackheim,7.8,100.0,93.0
19253,S6E5,6,5,The Door,Hodor,2,5/22/2016,57,9.7,George R.R. Martin,David Benioff,Jack Bender,7.9,98.0,93.0
19254,S6E6,6,6,Blood of My Blood,,,5/29/2016,52,8.4,George R.R. Martin,David Benioff,Jack Bender,6.7,88.0,93.0
19255,S6E7,6,7,The Broken Man,,,6/5/2016,51,8.6,George R.R. Martin,David Benioff,Mark Mylod,7.8,98.0,93.0
19256,S6E8,6,8,No One,Sandor Clegane,4,6/12/2016,59,8.4,George R.R. Martin,David Benioff,Mark Mylod,7.6,85.0,93.0
19257,S6E9,6,9,Battle of the Bastards,,,6/19/2016,60,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.7,98.0,93.0
19258,S6E10,6,10,The Winds of Winter,,,6/26/2016,68,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,8.9,99.0,93.0
19259,S7E1,7,1,Dragonstone,,,7/16/2017,59,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,10.1,93.0,82.0
19260,S7E2,7,2,Stormborn,Theon Greyjoy,4,7/23/2017,59,8.9,George R.R. Martin,David Benioff,Mark Mylod,9.3,96.0,82.0
19261,S7E3,7,3,The Queen's Justice,Samwell Tarly,1,7/30/2017,63,9.2,George R.R. Martin,David Benioff,Mark Mylod,9.3,89.0,82.0
19262,S7E4,7,4,The Spoils of War,Lannister Soldier #6,2,8/6/2017,50,9.8,George R.R. Martin,David Benioff,Matt Shakman,10.2,97.0,82.0
19263,S7E5,7,5,Eastwatch,Jon Snow,4,8/13/2017,59,8.8,George R.R. Martin,David Benioff,Matt Shakman,10.7,95.0,82.0
19264,S7E6,7,6,Beyond the Wall,Jon Snow,3,8/20/2017,70,9.0,George R.R. Martin,David Benioff,Alan Taylor,10.2,84.0,82.0
19265,S7E7,7,7,The Dragon and the Wolf,Petyr Baelish,16,8/27/2017,80,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,12.1,87.0,82.0
19266,S8E1,8,1,Winterfell,Jon Snow,4,4/14/2019,54,7.6,George R.R. Martin,David Benioff,David Nutter,11.8,92.0,30.0
19267,S8E2,8,2,A Knight of the Seven Kingdoms,Brienne of Tarth,5,4/21/2019,58,7.9,George R.R. Martin,David Benioff,David Nutter,10.3,88.0,30.0
19268,S8E3,8,3,The Long Night,,,4/28/2019,82,7.5,George R.R. Martin,David Benioff,Miguel Sapochnik,12.0,74.0,30.0
19269,S8E4,8,4,The Last of the Starks,Arya Stark,9,5/5/2019,78,5.5,George R.R. Martin,David Benioff,David Nutter,11.8,57.0,30.0
19270,S8E5,8,5,The Bells,Eleanor,12,5/12/2019,78,6.0,George R.R. Martin,David Benioff,Miguel Sapochnik,12.5,49.0,30.0
19271,S8E6,8,6,The Iron Throne,,,5/19/2019,80,4.1,George R.R. Martin,David Benioff,David Benioff,13.6,48.0,30.0
19272,S1E1,1,1,Winter Is Coming,Cersei Lannister,8,4/17/2011,62,9.1,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
19273,S1E2,1,2,The Kingsroad,Sansa Stark,1,4/24/2011,56,8.8,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
19274,S1E3,1,3,Lord Snow,Viserys Targaryen,9,5/1/2011,58,8.7,David Benioff,D.B. Weiss,Brian Kirk,2.4,86.0,96.0
19275,S1E4,1,4,"Cripples, Bastards, and Broken Things",Jory Cassel,12,5/8/2011,56,8.8,David Benioff,D.B. Weiss,Brian Kirk,2.5,100.0,96.0
19276,S1E5,1,5,The Wolf and the Lion,Bronn,13,5/15/2011,55,9.1,David Benioff,D.B. Weiss,Brian Kirk,2.6,95.0,96.0
19277,S1E6,1,6,A Golden Crown,Sansa Stark,4,5/22/2011,53,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
19278,S1E7,1,7,You Win or You Die,Jorah Mormont,7,5/29/2011,58,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
19279,S1E8,1,8,The Pointy End,Greatjon Umber,16,6/5/2011,59,9.0,David Benioff,D.B. Weiss,Daniel Minahan,2.7,100.0,96.0
19280,S1E9,1,9,Baelor,Tyrion Lannister,9,6/12/2011,57,9.6,David Benioff,D.B. Weiss,Alan Taylor,2.7,100.0,96.0
19281,S1E10,1,10,Fire and Blood,Jon Snow,1,6/19/2011,53,9.5,David Benioff,D.B. Weiss,Alan Taylor,3.0,100.0,96.0
19282,S2E1,2,1,The North Remembers,Tyrion Lannister,18,4/1/2012,53,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
19283,S2E2,2,2,The Night Lands,Theon Greyjoy,4,4/8/2012,54,8.5,George R.R. Martin,David Benioff,Alan Taylor,3.8,89.0,96.0
19284,S2E3,2,3,What Is Dead May Never Die,Tyrion Lannister,5,4/15/2012,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,3.8,100.0,96.0
19285,S2E4,2,4,Garden of Bones,Daenerys Targaryen,5,4/22/2012,51,8.8,George R.R. Martin,David Benioff,David Petrarca,3.7,97.0,96.0
19286,S2E5,2,5,The Ghost of Harrenhal,Irri,22,4/29/2012,55,8.8,George R.R. Martin,David Benioff,David Petrarca,3.9,96.0,96.0
19287,S2E6,2,6,The Old Gods and the New,Daenerys Targaryen,22,5/6/2012,54,9.1,George R.R. Martin,David Benioff,David Nutter,3.9,100.0,96.0
19288,S2E7,2,7,A Man Without Honor,Alton Lannister,7,5/13/2012,56,8.9,George R.R. Martin,David Benioff,David Nutter,3.7,96.0,96.0
19289,S2E8,2,8,The Prince of Winterfell,Tyrion Lannister,8,5/20/2012,54,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
19290,S2E9,2,9,Blackwater,Stannis Baratheon Soldier #2,4,5/27/2012,55,9.7,George R.R. Martin,David Benioff,Neil Marshall,3.4,100.0,96.0
19291,S2E10,2,10,Valar Morghulis,Bran Stark,6,6/3/2012,64,9.4,George R.R. Martin,David Benioff,Alan Taylor,4.2,92.0,96.0
19292,S3E1,3,1,Valar Dohaeris,Margaery Tyrell,30,3/31/2013,55,8.8,George R.R. Martin,David Benioff,Daniel Minahan,4.4,98.0,97.0
19293,S3E2,3,2,"Dark Wings, Dark Words",Anguy,11,4/7/2013,56,8.6,George R.R. Martin,David Benioff,Daniel Minahan,4.3,89.0,97.0
19294,S3E3,3,3,Walk of Punishment,Petyr Baelish,25,4/14/2013,56,8.9,George R.R. Martin,David Benioff,David Benioff,4.7,92.0,97.0
19295,S3E4,3,4,And Now His Watch Is Ended,Jeor Mormont,9,4/21/2013,53,9.6,George R.R. Martin,David Benioff,Alex Graves,4.9,100.0,97.0
19296,S3E5,3,5,Kissed by Fire,Shireen Baratheon,39,4/28/2013,57,9.0,George R.R. Martin,David Benioff,Alex Graves,5.4,100.0,97.0
19297,S3E6,3,6,The Climb,Cersei Lannister,33,5/5/2013,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,5.5,83.0,97.0
19298,S3E7,3,7,The Bear and the Maiden Fair,Violet,7,5/12/2013,58,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,4.8,77.0,97.0
19299,S3E8,3,8,Second Sons,Samwell Tarly,9,5/19/2013,56,9.0,George R.R. Martin,David Benioff,Michelle MacLaren,5.1,97.0,97.0
19300,S3E9,3,9,The Rains of Castamere,Walder Frey,3,6/2/2013,51,9.9,George R.R. Martin,David Benioff,David Nutter,5.2,100.0,97.0
19301,S3E10,3,10,Mhysa,Arya Stark,2,6/9/2013,63,9.2,George R.R. Martin,David Benioff,David Nutter,5.4,100.0,97.0
19302,S4E1,4,1,Two Swords,Samwell Tarly,21,4/6/2014,58,9.1,George R.R. Martin,David Benioff,D.B. Weiss,6.6,95.0,97.0
19303,S4E2,4,2,The Lion and the Rose,Cersei Lannister,19,4/13/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,6.3,100.0,97.0
19304,S4E3,4,3,Breaker of Chains,Oberyn Martell,6,4/20/2014,57,8.9,George R.R. Martin,David Benioff,Alex Graves,6.6,96.0,97.0
19305,S4E4,4,4,Oathkeeper,Karl Tanner,10,4/27/2014,55,8.8,George R.R. Martin,David Benioff,Michelle MacLaren,7.0,96.0,97.0
19306,S4E5,4,5,First of His Name,Podrick Payne,3,5/4/2014,53,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,7.2,98.0,97.0
19307,S4E6,4,6,The Laws of Gods and Men,Tywin Lannister,9,5/11/2014,51,9.7,George R.R. Martin,David Benioff,Alik Sakharov,6.4,96.0,97.0
19308,S4E7,4,7,Mockingbird,Tyrion Lannister,10,5/18/2014,51,9.1,George R.R. Martin,David Benioff,Alik Sakharov,7.2,100.0,97.0
19309,S4E8,4,8,The Mountain and the Viper,Tyrion Lannister,14,6/1/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,7.2,96.0,97.0
19310,S4E9,4,9,The Watchers on the Wall,,,6/8/2014,51,9.6,George R.R. Martin,David Benioff,Neil Marshall,7.0,94.0,97.0
19311,S4E10,4,10,The Children,Brienne of Tarth,1,6/15/2014,65,9.7,George R.R. Martin,David Benioff,Alex Graves,7.1,98.0,97.0
19312,S5E1,5,1,The Wars to Come,Daenerys Targaryen,9,4/12/2015,53,8.5,George R.R. Martin,David Benioff,Michael Slovis,8.0,96.0,90.0
19313,S5E2,5,2,The House of Black and White,Gilly,18,4/19/2015,56,8.5,George R.R. Martin,David Benioff,Michael Slovis,6.8,96.0,90.0
19314,S5E3,5,3,High Sparrow,Qyburn,2,4/26/2015,60,8.5,George R.R. Martin,David Benioff,Mark Mylod,6.7,100.0,90.0
19315,S5E4,5,4,Sons of the Harpy,Tyrion Lannister,9,5/3/2015,51,8.7,George R.R. Martin,David Benioff,Mark Mylod,6.8,96.0,90.0
19316,S5E5,5,5,Kill the Boy,Tyrion Lannister,7,5/10/2015,57,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,6.6,96.0,90.0
19317,S5E6,5,6,"Unbowed, Unbent, Unbroken",Cersei Lannister,27,5/17/2015,54,8.0,George R.R. Martin,David Benioff,Jeremy Podeswa,6.2,54.0,90.0
19318,S5E7,5,7,The Gift,Daenerys Targaryen,6,5/24/2015,59,9.0,George R.R. Martin,David Benioff,Miguel Sapochnik,5.4,83.0,90.0
19319,S5E8,5,8,Hardhome,Willa,5,5/31/2015,61,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.0,100.0,90.0
19320,S5E9,5,9,The Dance of Dragons,,,6/7/2015,52,9.5,George R.R. Martin,David Benioff,David Nutter,7.1,83.0,90.0
19321,S5E10,5,10,Mother's Mercy,,,6/14/2015,60,9.1,George R.R. Martin,David Benioff,David Nutter,8.1,92.0,90.0
19322,S6E1,6,1,The Red Woman,,,4/24/2016,50,8.5,George R.R. Martin,David Benioff,Jeremy Podeswa,7.9,86.0,93.0
19323,S6E2,6,2,Home,,,5/1/2016,54,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,7.3,87.0,93.0
19324,S6E3,6,3,Oathbreaker,,,5/8/2016,52,8.7,George R.R. Martin,David Benioff,Daniel Sackheim,7.3,87.0,93.0
19325,S6E4,6,4,Book of the Stranger,Jaime Lannister,28,5/15/2016,59,9.1,George R.R. Martin,David Benioff,Daniel Sackheim,7.8,100.0,93.0
19326,S6E5,6,5,The Door,Meera Reed,25,5/22/2016,57,9.7,George R.R. Martin,David Benioff,Jack Bender,7.9,98.0,93.0
19327,S6E6,6,6,Blood of My Blood,,,5/29/2016,52,8.4,George R.R. Martin,David Benioff,Jack Bender,6.7,88.0,93.0
19328,S6E7,6,7,The Broken Man,,,6/5/2016,51,8.6,George R.R. Martin,David Benioff,Mark Mylod,7.8,98.0,93.0
19329,S6E8,6,8,No One,Beric Dondarrion,10,6/12/2016,59,8.4,George R.R. Martin,David Benioff,Mark Mylod,7.6,85.0,93.0
19330,S6E9,6,9,Battle of the Bastards,,,6/19/2016,60,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.7,98.0,93.0
19331,S6E10,6,10,The Winds of Winter,,,6/26/2016,68,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,8.9,99.0,93.0
19332,S7E1,7,1,Dragonstone,,,7/16/2017,59,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,10.1,93.0,82.0
19333,S7E2,7,2,Stormborn,Yara Greyjoy,6,7/23/2017,59,8.9,George R.R. Martin,David Benioff,Mark Mylod,9.3,96.0,82.0
19334,S7E3,7,3,The Queen's Justice,Archmaester Ebrose,6,7/30/2017,63,9.2,George R.R. Martin,David Benioff,Mark Mylod,9.3,89.0,82.0
19335,S7E4,7,4,The Spoils of War,Lannister Soldier #7,1,8/6/2017,50,9.8,George R.R. Martin,David Benioff,Matt Shakman,10.2,97.0,82.0
19336,S7E5,7,5,Eastwatch,Davos Seaworth,2,8/13/2017,59,8.8,George R.R. Martin,David Benioff,Matt Shakman,10.7,95.0,82.0
19337,S7E6,7,6,Beyond the Wall,Benjen Stark,5,8/20/2017,70,9.0,George R.R. Martin,David Benioff,Alan Taylor,10.2,84.0,82.0
19338,S7E7,7,7,The Dragon and the Wolf,Sansa Stark,43,8/27/2017,80,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,12.1,87.0,82.0
19339,S8E1,8,1,Winterfell,Samwell Tarly,3,4/14/2019,54,7.6,George R.R. Martin,David Benioff,David Nutter,11.8,92.0,30.0
19340,S8E2,8,2,A Knight of the Seven Kingdoms,Davos Seaworth,6,4/21/2019,58,7.9,George R.R. Martin,David Benioff,David Nutter,10.3,88.0,30.0
19341,S8E3,8,3,The Long Night,,,4/28/2019,82,7.5,George R.R. Martin,David Benioff,Miguel Sapochnik,12.0,74.0,30.0
19342,S8E4,8,4,The Last of the Starks,Sandor Clegane,5,5/5/2019,78,5.5,George R.R. Martin,David Benioff,David Nutter,11.8,57.0,30.0
19343,S8E5,8,5,The Bells,Arya Stark,3,5/12/2019,78,6.0,George R.R. Martin,David Benioff,Miguel Sapochnik,12.5,49.0,30.0
19344,S8E6,8,6,The Iron Throne,,,5/19/2019,80,4.1,George R.R. Martin,David Benioff,David Benioff,13.6,48.0,30.0
19345,S1E1,1,1,Winter Is Coming,Catelyn Stark,4,4/17/2011,62,9.1,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
19346,S1E2,1,2,The Kingsroad,Eddard Stark,6,4/24/2011,56,8.8,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
19347,S1E3,1,3,Lord Snow,Jorah Mormont,7,5/1/2011,58,8.7,David Benioff,D.B. Weiss,Brian Kirk,2.4,86.0,96.0
19348,S1E4,1,4,"Cripples, Bastards, and Broken Things",Jaime Lannister,16,5/8/2011,56,8.8,David Benioff,D.B. Weiss,Brian Kirk,2.5,100.0,96.0
19349,S1E5,1,5,The Wolf and the Lion,Tyrion Lannister,3,5/15/2011,55,9.1,David Benioff,D.B. Weiss,Brian Kirk,2.6,95.0,96.0
19350,S1E6,1,6,A Golden Crown,Arya Stark,12,5/22/2011,53,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
19351,S1E7,1,7,You Win or You Die,Khal Drogo,6,5/29/2011,58,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
19352,S1E8,1,8,The Pointy End,Robb Stark,1,6/5/2011,59,9.0,David Benioff,D.B. Weiss,Daniel Minahan,2.7,100.0,96.0
19353,S1E9,1,9,Baelor,Bronn,10,6/12/2011,57,9.6,David Benioff,D.B. Weiss,Alan Taylor,2.7,100.0,96.0
19354,S1E10,1,10,Fire and Blood,Jeor Mormont,23,6/19/2011,53,9.5,David Benioff,D.B. Weiss,Alan Taylor,3.0,100.0,96.0
19355,S2E1,2,1,The North Remembers,Tyrion Lannister,25,4/1/2012,53,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
19356,S2E2,2,2,The Night Lands,Yara Greyjoy,15,4/8/2012,54,8.5,George R.R. Martin,David Benioff,Alan Taylor,3.8,89.0,96.0
19357,S2E3,2,3,What Is Dead May Never Die,Grand Maester Pycelle,2,4/15/2012,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,3.8,100.0,96.0
19358,S2E4,2,4,Garden of Bones,Spice King,22,4/22/2012,51,8.8,George R.R. Martin,David Benioff,David Petrarca,3.7,97.0,96.0
19359,S2E5,2,5,The Ghost of Harrenhal,Qartheen Woman,19,4/29/2012,55,8.8,George R.R. Martin,David Benioff,David Petrarca,3.9,96.0,96.0
19360,S2E6,2,6,The Old Gods and the New,Spice King,18,5/6/2012,54,9.1,George R.R. Martin,David Benioff,David Nutter,3.9,100.0,96.0
19361,S2E7,2,7,A Man Without Honor,Torrhen Karstark,1,5/13/2012,56,8.9,George R.R. Martin,David Benioff,David Nutter,3.7,96.0,96.0
19362,S2E8,2,8,The Prince of Winterfell,Cersei Lannister,60,5/20/2012,54,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
19363,S2E9,2,9,Blackwater,Captain of the Archers,1,5/27/2012,55,9.7,George R.R. Martin,David Benioff,Neil Marshall,3.4,100.0,96.0
19364,S2E10,2,10,Valar Morghulis,Maester Luwin,45,6/3/2012,64,9.4,George R.R. Martin,David Benioff,Alan Taylor,4.2,92.0,96.0
19365,S3E1,3,1,Valar Dohaeris,Orphan Kid,9,3/31/2013,55,8.8,George R.R. Martin,David Benioff,Daniel Minahan,4.4,98.0,97.0
19366,S3E2,3,2,"Dark Wings, Dark Words",Thoros Of Myr,13,4/7/2013,56,8.6,George R.R. Martin,David Benioff,Daniel Minahan,4.3,89.0,97.0
19367,S3E3,3,3,Walk of Punishment,Tyrion Lannister,14,4/14/2013,56,8.9,George R.R. Martin,David Benioff,David Benioff,4.7,92.0,97.0
19368,S3E4,3,4,And Now His Watch Is Ended,Samwell Tarly,2,4/21/2013,53,9.6,George R.R. Martin,David Benioff,Alex Graves,4.9,100.0,97.0
19369,S3E5,3,5,Kissed by Fire,Davos Seaworth,4,4/28/2013,57,9.0,George R.R. Martin,David Benioff,Alex Graves,5.4,100.0,97.0
19370,S3E6,3,6,The Climb,Tyrion Lannister,111,5/5/2013,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,5.5,83.0,97.0
19371,S3E7,3,7,The Bear and the Maiden Fair,Myranda,8,5/12/2013,58,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,4.8,77.0,97.0
19372,S3E8,3,8,Second Sons,Gilly,1,5/19/2013,56,9.0,George R.R. Martin,David Benioff,Michelle MacLaren,5.1,97.0,97.0
19373,S3E9,3,9,The Rains of Castamere,Robb Stark,1,6/2/2013,51,9.9,George R.R. Martin,David Benioff,David Nutter,5.2,100.0,97.0
19374,S3E10,3,10,Mhysa,Jon Snow,29,6/9/2013,63,9.2,George R.R. Martin,David Benioff,David Nutter,5.4,100.0,97.0
19375,S4E1,4,1,Two Swords,Jon Snow,11,4/6/2014,58,9.1,George R.R. Martin,David Benioff,D.B. Weiss,6.6,95.0,97.0
19376,S4E2,4,2,The Lion and the Rose,Brienne of Tarth,5,4/13/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,6.3,100.0,97.0
19377,S4E3,4,3,Breaker of Chains,Tywin Lannister,5,4/20/2014,57,8.9,George R.R. Martin,David Benioff,Alex Graves,6.6,96.0,97.0
19378,S4E4,4,4,Oathkeeper,Meera Reed,3,4/27/2014,55,8.8,George R.R. Martin,David Benioff,Michelle MacLaren,7.0,96.0,97.0
19379,S4E5,4,5,First of His Name,Brienne of Tarth,8,5/4/2014,53,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,7.2,98.0,97.0
19380,S4E6,4,6,The Laws of Gods and Men,Shae,62,5/11/2014,51,9.7,George R.R. Martin,David Benioff,Alik Sakharov,6.4,96.0,97.0
19381,S4E7,4,7,Mockingbird,Oberyn Martell,61,5/18/2014,51,9.1,George R.R. Martin,David Benioff,Alik Sakharov,7.2,100.0,97.0
19382,S4E8,4,8,The Mountain and the Viper,Tyrion Lannister,3,6/1/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,7.2,96.0,97.0
19383,S4E9,4,9,The Watchers on the Wall,,,6/8/2014,51,9.6,George R.R. Martin,David Benioff,Neil Marshall,7.0,94.0,97.0
19384,S4E10,4,10,The Children,Sandor Clegane,7,6/15/2014,65,9.7,George R.R. Martin,David Benioff,Alex Graves,7.1,98.0,97.0
19385,S5E1,5,1,The Wars to Come,Daario Naharis,24,4/12/2015,53,8.5,George R.R. Martin,David Benioff,Michael Slovis,8.0,96.0,90.0
19386,S5E2,5,2,The House of Black and White,Gilly,10,4/19/2015,56,8.5,George R.R. Martin,David Benioff,Michael Slovis,6.8,96.0,90.0
19387,S5E3,5,3,High Sparrow,Cersei Lannister,16,4/26/2015,60,8.5,George R.R. Martin,David Benioff,Mark Mylod,6.7,100.0,90.0
19388,S5E4,5,4,Sons of the Harpy,Jorah Mormont,10,5/3/2015,51,8.7,George R.R. Martin,David Benioff,Mark Mylod,6.8,96.0,90.0
19389,S5E5,5,5,Kill the Boy,Jorah Mormont,18,5/10/2015,57,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,6.6,96.0,90.0
19390,S5E6,5,6,"Unbowed, Unbent, Unbroken",Olyvar,18,5/17/2015,54,8.0,George R.R. Martin,David Benioff,Jeremy Podeswa,6.2,54.0,90.0
